3	0.100	61.140	61.140	
3	0.200	62.713	62.713	
3	0.300	64.186	64.186	
3	0.400	65.569	65.569	
3	0.500	66.871	66.871	
3	0.600	68.100	68.100	
3	0.700	69.263	69.263	
3	0.800	70.365	70.365	
3	0.900	71.412	71.412	
3	1.000	72.408	72.408	
7	0.100	61.140	61.140	
7	0.200	62.713	62.713	
7	0.300	64.186	64.186	
7	0.400	65.569	65.569	
7	0.500	66.871	66.871	
7	0.600	68.100	68.100	
7	0.700	69.263	69.263	
7	0.800	70.365	70.365	
7	0.900	71.412	71.412	
7	1.000	72.408	72.408	
11	0.100	61.140	61.140	
11	0.200	62.713	62.713	
11	0.300	64.186	64.186	
11	0.400	65.569	65.569	
11	0.500	66.871	66.871	
11	0.600	68.100	68.100	
11	0.700	69.263	69.263	
11	0.800	70.365	70.365	
11	0.900	71.412	71.412	
11	1.000	72.408	72.408	
15	0.100	61.140	61.140	
15	0.200	62.713	62.713	
15	0.300	64.186	64.186	
15	0.400	65.569	65.569	
15	0.500	66.871	66.871	
15	0.600	68.100	68.100	
15	0.700	69.263	69.263	
15	0.800	70.365	70.365	
15	0.900	71.412	71.412	
15	1.000	72.408	72.408	
19	0.100	61.140	61.140	
19	0.200	62.713	62.713	
19	0.300	64.186	64.186	
19	0.400	65.569	65.569	
19	0.500	66.871	66.871	
19	0.600	68.100	68.100	
19	0.700	69.263	69.263	
19	0.800	70.365	70.365	
19	0.900	71.412	71.412	
19	1.000	72.408	72.408	
23	0.100	61.140	61.140	
23	0.200	62.713	62.713	
23	0.300	64.186	64.186	
23	0.400	65.569	65.569	
23	0.500	66.871	66.871	
23	0.600	68.100	68.100	
23	0.700	69.263	69.263	
23	0.800	70.365	70.365	
23	0.900	71.412	71.412	
23	1.000	72.408	72.408	
27	0.100	61.140	61.140	
27	0.200	62.713	62.713	
27	0.300	64.186	64.186	
27	0.400	65.569	65.569	
27	0.500	66.871	66.871	
27	0.600	68.100	68.100	
27	0.700	69.263	69.263	
27	0.800	70.365	70.365	
27	0.900	71.412	71.412	
27	1.000	72.408	72.408	
31	0.100	61.140	61.140	
31	0.200	62.713	62.713	
31	0.300	64.186	64.186	
31	0.400	65.569	65.569	
31	0.500	66.871	66.871	
31	0.600	68.100	68.100	
31	0.700	69.263	69.263	
31	0.800	70.365	70.365	
31	0.900	71.412	71.412	
31	1.000	72.408	72.408	
35	0.100	61.140	61.140	
35	0.200	62.713	62.713	
35	0.300	64.186	64.186	
35	0.400	65.569	65.569	
35	0.500	66.871	66.871	
35	0.600	68.100	68.100	
35	0.700	69.263	69.263	
35	0.800	70.365	70.365	
35	0.900	71.412	71.412	
35	1.000	72.408	72.408	
39	0.100	61.140	61.140	
39	0.200	62.713	62.713	
39	0.300	64.186	64.186	
39	0.400	65.569	65.569	
39	0.500	66.871	66.871	
39	0.600	68.100	68.100	
39	0.700	69.263	69.263	
39	0.800	70.365	70.365	
39	0.900	71.412	71.412	
39	1.000	72.408	72.408	
43	0.100	61.140	61.140	
43	0.200	62.713	62.713	
43	0.300	64.186	64.186	
43	0.400	65.569	65.569	
43	0.500	66.871	66.871	
43	0.600	68.100	68.100	
43	0.700	69.263	69.263	
43	0.800	70.365	70.365	
43	0.900	71.412	71.412	
43	1.000	72.408	72.408	
47	0.100	61.140	61.140	
47	0.200	62.713	62.713	
47	0.300	64.186	64.186	
47	0.400	65.569	65.569	
47	0.500	66.871	66.871	
47	0.600	68.100	68.100	
47	0.700	69.263	69.263	
47	0.800	70.365	70.365	
47	0.900	71.412	71.412	
47	1.000	72.408	72.408	
51	0.100	61.140	61.140	
51	0.200	62.713	62.713	
51	0.300	64.186	64.186	
51	0.400	65.569	65.569	
51	0.500	66.871	66.871	
51	0.600	68.100	68.100	
51	0.700	69.263	69.263	
51	0.800	70.365	70.365	
51	0.900	71.412	71.412	
51	1.000	72.408	72.408	
55	0.100	61.140	61.140	
55	0.200	62.713	62.713	
55	0.300	64.186	64.186	
55	0.400	65.569	65.569	
55	0.500	66.871	66.871	
55	0.600	68.100	68.100	
55	0.700	69.263	69.263	
55	0.800	70.365	70.365	
55	0.900	71.412	71.412	
55	1.000	72.408	72.408	
59	0.100	61.140	61.140	
59	0.200	62.713	62.713	
59	0.300	64.186	64.186	
59	0.400	65.569	65.569	
59	0.500	66.871	66.871	
59	0.600	68.100	68.100	
59	0.700	69.263	69.263	
59	0.800	70.365	70.365	
59	0.900	71.412	71.412	
59	1.000	72.408	72.408	
63	0.100	61.140	61.140	
63	0.200	62.713	62.713	
63	0.300	64.186	64.186	
63	0.400	65.569	65.569	
63	0.500	66.871	66.871	
63	0.600	68.100	68.100	
63	0.700	69.263	69.263	
63	0.800	70.365	70.365	
63	0.900	71.412	71.412	
63	1.000	72.408	72.408	
67	0.100	61.140	61.140	
67	0.200	62.713	62.713	
67	0.300	64.186	64.186	
67	0.400	65.569	65.569	
67	0.500	66.871	66.871	
67	0.600	68.100	68.100	
67	0.700	69.263	69.263	
67	0.800	70.365	70.365	
67	0.900	71.412	71.412	
67	1.000	72.408	72.408	
71	0.100	61.140	61.140	
71	0.200	62.713	62.713	
71	0.300	64.186	64.186	
71	0.400	65.569	65.569	
71	0.500	66.871	66.871	
71	0.600	68.100	68.100	
71	0.700	69.263	69.263	
71	0.800	70.365	70.365	
71	0.900	71.412	71.412	
71	1.000	72.408	72.408	
75	0.100	61.140	61.140	
75	0.200	62.713	62.713	
