3	0.100	54.306	54.306	
3	0.200	55.770	55.770	
3	0.300	57.143	57.143	
3	0.400	58.434	58.434	
3	0.500	59.650	59.650	
3	0.600	60.799	60.799	
3	0.700	61.888	61.888	
3	0.800	62.920	62.920	
3	0.900	63.902	63.902	
3	1.000	64.836	64.836	
7	0.100	54.306	54.306	
7	0.200	55.770	55.770	
7	0.300	57.143	57.143	
7	0.400	58.434	58.434	
7	0.500	59.650	59.650	
7	0.600	60.799	60.799	
7	0.700	61.888	61.888	
7	0.800	62.920	62.920	
7	0.900	63.902	63.902	
7	1.000	64.836	64.836	
11	0.100	54.306	54.306	
11	0.200	55.770	55.770	
11	0.300	57.143	57.143	
11	0.400	58.434	58.434	
11	0.500	59.650	59.650	
11	0.600	60.799	60.799	
11	0.700	61.888	61.888	
11	0.800	62.920	62.920	
11	0.900	63.902	63.902	
11	1.000	64.836	64.836	
15	0.100	54.306	54.306	
15	0.200	55.770	55.770	
15	0.300	57.143	57.143	
15	0.400	58.434	58.434	
15	0.500	59.650	59.650	
15	0.600	60.799	60.799	
15	0.700	61.888	61.888	
15	0.800	62.920	62.920	
15	0.900	63.902	63.902	
15	1.000	64.836	64.836	
19	0.100	54.306	54.306	
19	0.200	55.770	55.770	
19	0.300	57.143	57.143	
19	0.400	58.434	58.434	
19	0.500	59.650	59.650	
19	0.600	60.799	60.799	
19	0.700	61.888	61.888	
19	0.800	62.920	62.920	
19	0.900	63.902	63.902	
19	1.000	64.836	64.836	
23	0.100	54.306	54.306	
23	0.200	55.770	55.770	
23	0.300	57.143	57.143	
23	0.400	58.434	58.434	
23	0.500	59.650	59.650	
23	0.600	60.799	60.799	
23	0.700	61.888	61.888	
23	0.800	62.920	62.920	
23	0.900	63.902	63.902	
23	1.000	64.836	64.836	
27	0.100	54.306	54.306	
27	0.200	55.770	55.770	
27	0.300	57.143	57.143	
27	0.400	58.434	58.434	
27	0.500	59.650	59.650	
27	0.600	60.799	60.799	
27	0.700	61.888	61.888	
27	0.800	62.920	62.920	
27	0.900	63.902	63.902	
27	1.000	64.836	64.836	
31	0.100	54.306	54.306	
31	0.200	55.770	55.770	
31	0.300	57.143	57.143	
31	0.400	58.434	58.434	
31	0.500	59.650	59.650	
31	0.600	60.799	60.799	
31	0.700	61.888	61.888	
31	0.800	62.920	62.920	
31	0.900	63.902	63.902	
31	1.000	64.836	64.836	
35	0.100	54.306	54.306	
35	0.200	55.770	55.770	
35	0.300	57.143	57.143	
35	0.400	58.434	58.434	
35	0.500	59.650	59.650	
35	0.600	60.799	60.799	
35	0.700	61.888	61.888	
35	0.800	62.920	62.920	
35	0.900	63.902	63.902	
35	1.000	64.836	64.836	
39	0.100	54.306	54.306	
39	0.200	55.770	55.770	
39	0.300	57.143	57.143	
39	0.400	58.434	58.434	
39	0.500	59.650	59.650	
39	0.600	60.799	60.799	
39	0.700	61.888	61.888	
39	0.800	62.920	62.920	
39	0.900	63.902	63.902	
39	1.000	64.836	64.836	
43	0.100	54.306	54.306	
43	0.200	55.770	55.770	
43	0.300	57.143	57.143	
43	0.400	58.434	58.434	
43	0.500	59.650	59.650	
43	0.600	60.799	60.799	
43	0.700	61.888	61.888	
43	0.800	62.920	62.920	
43	0.900	63.902	63.902	
43	1.000	64.836	64.836	
47	0.100	54.306	54.306	
47	0.200	55.770	55.770	
47	0.300	57.143	57.143	
47	0.400	58.434	58.434	
47	0.500	59.650	59.650	
47	0.600	60.799	60.799	
47	0.700	61.888	61.888	
47	0.800	62.920	62.920	
47	0.900	63.902	63.902	
47	1.000	64.836	64.836	
51	0.100	54.306	54.306	
51	0.200	55.770	55.770	
51	0.300	57.143	57.143	
51	0.400	58.434	58.434	
51	0.500	59.650	59.650	
51	0.600	60.799	60.799	
51	0.700	61.888	61.888	
51	0.800	62.920	62.920	
51	0.900	63.902	63.902	
51	1.000	64.836	64.836	
55	0.100	54.306	54.306	
55	0.200	55.770	55.770	
55	0.300	57.143	57.143	
55	0.400	58.434	58.434	
55	0.500	59.650	59.650	
55	0.600	60.799	60.799	
55	0.700	61.888	61.888	
55	0.800	62.920	62.920	
55	0.900	63.902	63.902	
55	1.000	64.836	64.836	
59	0.100	54.306	54.306	
59	0.200	55.770	55.770	
59	0.300	57.143	57.143	
59	0.400	58.434	58.434	
59	0.500	59.650	59.650	
59	0.600	60.799	60.799	
59	0.700	61.888	61.888	
59	0.800	62.920	62.920	
59	0.900	63.902	63.902	
59	1.000	64.836	64.836	
63	0.100	54.306	54.306	
63	0.200	55.770	55.770	
63	0.300	57.143	57.143	
63	0.400	58.434	58.434	
63	0.500	59.650	59.650	
63	0.600	60.799	60.799	
63	0.700	61.888	61.888	
63	0.800	62.920	62.920	
63	0.900	63.902	63.902	
63	1.000	64.836	64.836	
67	0.100	54.306	54.306	
67	0.200	55.770	55.770	
67	0.300	57.143	57.143	
67	0.400	58.434	58.434	
67	0.500	59.650	59.650	
67	0.600	60.799	60.799	
67	0.700	61.888	61.888	
67	0.800	62.920	62.920	
67	0.900	63.902	63.902	
67	1.000	64.836	64.836	
71	0.100	54.306	54.306	
71	0.200	55.770	55.770	
71	0.300	57.143	57.143	
71	0.400	58.434	58.434	
71	0.500	59.650	59.650	
71	0.600	60.799	60.799	
71	0.700	61.888	61.888	
71	0.800	62.920	62.920	
71	0.900	63.902	63.902	
71	1.000	64.836	64.836	
75	0.100	54.306	54.306	
75	0.200	55.770	55.770	
75	0.300	57.143	57.143	
75	0.400	58.434	58.434	
75	0.500	59.650	59.650	
75	0.600	60.799	60.799	
75	0.700	61.888	61.888	
75	0.800	62.920	62.920	
