2	0.100	61.140	61.140	
2	0.200	62.713	62.713	
2	0.300	64.186	64.186	
2	0.400	65.569	65.569	
2	0.500	66.871	66.871	
2	0.600	68.100	68.100	
2	0.700	69.263	69.263	
2	0.800	70.365	70.365	
2	0.900	71.412	71.412	
2	1.000	72.408	72.408	
6	0.100	61.140	61.140	
6	0.200	62.713	62.713	
6	0.300	64.186	64.186	
6	0.400	65.569	65.569	
6	0.500	66.871	66.871	
6	0.600	68.100	68.100	
6	0.700	69.263	69.263	
6	0.800	70.365	70.365	
6	0.900	71.412	71.412	
6	1.000	72.408	72.408	
10	0.100	61.140	61.140	
10	0.200	62.713	62.713	
10	0.300	64.186	64.186	
10	0.400	65.569	65.569	
10	0.500	66.871	66.871	
10	0.600	68.100	68.100	
10	0.700	69.263	69.263	
10	0.800	70.365	70.365	
10	0.900	71.412	71.412	
10	1.000	72.408	72.408	
14	0.100	61.140	61.140	
14	0.200	62.713	62.713	
14	0.300	64.186	64.186	
14	0.400	65.569	65.569	
14	0.500	66.871	66.871	
14	0.600	68.100	68.100	
14	0.700	69.263	69.263	
14	0.800	70.365	70.365	
14	0.900	71.412	71.412	
14	1.000	72.408	72.408	
18	0.100	61.140	61.140	
18	0.200	62.713	62.713	
18	0.300	64.186	64.186	
18	0.400	65.569	65.569	
18	0.500	66.871	66.871	
18	0.600	68.100	68.100	
18	0.700	69.263	69.263	
18	0.800	70.365	70.365	
18	0.900	71.412	71.412	
18	1.000	72.408	72.408	
22	0.100	61.140	61.140	
22	0.200	62.713	62.713	
22	0.300	64.186	64.186	
22	0.400	65.569	65.569	
22	0.500	66.871	66.871	
22	0.600	68.100	68.100	
22	0.700	69.263	69.263	
22	0.800	70.365	70.365	
22	0.900	71.412	71.412	
22	1.000	72.408	72.408	
26	0.100	61.140	61.140	
26	0.200	62.713	62.713	
26	0.300	64.186	64.186	
26	0.400	65.569	65.569	
26	0.500	66.871	66.871	
26	0.600	68.100	68.100	
26	0.700	69.263	69.263	
26	0.800	70.365	70.365	
26	0.900	71.412	71.412	
26	1.000	72.408	72.408	
30	0.100	61.140	61.140	
30	0.200	62.713	62.713	
30	0.300	64.186	64.186	
30	0.400	65.569	65.569	
30	0.500	66.871	66.871	
30	0.600	68.100	68.100	
